ID,Url,Price,Name,Manufacturer,Image,Image_Url,Type,Amount,Speed,Latency
71,https://www.jimms.fi/fi/Product/Show/152667/f4-3600c16q-32gtzn/g-skill-32gb-4-x-8gb-trident-z-neo-ddr4-3600mhz-cl16-1-35v-musta-hopea,245.9,32gb (4 x 8gb) trident z neo ddr4 3600mhz,G.Skill,RAM_248237-ig800gg.jpg,https://ic.jimms.fi/product/3/2/248237-ig800gg.jpg,Ddr4,32gb (4 x 8gb),3600 mhz,16-16-16-36
72,https://www.jimms.fi/fi/Product/Show/154129/kcp426nd8-16/kingston-16gb-1-x-16gb-ddr4-2666mhz-cl19-1-20v-vihrea,52.9,16gb (1 x 16gb) ddr4 2666mhz,Kingston,RAM_253922-ig800gg.jpg,https://ic.jimms.fi/product/2/7/253922-ig800gg.jpg,Ddr4 sdram,16 gb,2666 mhz (pc4-21300),
73,https://www.jimms.fi/fi/Product/Show/61851/cmz8gx3m2a1600c9/corsair-8gb-2x4gb-vengeance-ddr3-1600mhz-9-9-9-24-1-5v,67.9,8gb (2x4gb) vengeance ddr3,Corsair,RAM_50985-ig800gg.jpg,https://ic.jimms.fi/product/8/4/50985-ig800gg.jpg,Ddr3,,1600 mhz ddr3 (pc3-12800),9-9-9-24
74,https://www.jimms.fi/fi/Product/Show/187306/cmk64gx5m2b6000c40/corsair-64gb-2-x-32gb-vengeance-ddr5-6000mhz-cl40-1-35v-musta-harmaa,255.9,64gb (2 x 32gb) vengeance,Corsair,RAM_414534-ig800gg.jpg,https://ic.jimms.fi/product/3/5/414534-ig800gg.jpg,Ddr5,64gb (2 x 32gb),Ddr5-6000,40-40-40-77
75,https://www.jimms.fi/fi/Product/Show/183957/cmh32gx5m2d6000c36w/corsair-32gb-2-x-16gb-vengeance-rgb-ddr5-6000mhz-cl36-1-35v-valkoinen-harmaa,220.9,32gb (2 x 16gb) vengeance rgb,Corsair,RAM_396594-ig800gg.jpg,https://ic.jimms.fi/product/9/5/396594-ig800gg.jpg,Ddr5,32gb (2 x 16gb),Ddr5-6000,36-36-36-76
76,https://www.jimms.fi/fi/Product/Show/189013/kf556s40ibk2-32/kingston-32gb-2-x-16gb-fury-impact-ddr5-5600mhz-so-dimm-cl40-1-10v-musta,154.9,32gb (2 x 16gb) fury impact,Kingston,RAM_423427-ig800gg.jpg,https://ic.jimms.fi/product/2/2/423427-ig800gg.jpg,Sodimm ddr5,32gb (2 x 16gb),5600 mt/s,Cl40
77,https://www.jimms.fi/fi/Product/Show/132240/cmsx16gx4m2a2400c16/corsair-16gb-2x8gb-vengeance-series-sodimm-ddr4-2400mhz-cl16-1-20v-musta,54.9,16gb (2x8gb) vengeance series,Corsair,RAM_171678-ig800gg.jpg,https://ic.jimms.fi/product/7/1/171678-ig800gg.jpg,Ddr4 sodimm 260-pin,,2400mhz (pc4-19200),16-16-16-39
78,https://www.jimms.fi/fi/Product/Show/185175/f5-6000j3038f16gx2-tz5n/g-skill-32gb-2-x-16gb-trident-z5-neo-ddr5-6000mhz-cl30-1-35v-musta,146.9,32gb (2 x 16gb) trident z5 neo,G.Skill,RAM_402896-ig800gg.jpg,https://ic.jimms.fi/product/9/3/402896-ig800gg.jpg,Ddr5,32gb (2 x 16gb),6000 mt/s,30-38-38-96
79,https://www.jimms.fi/fi/Product/Show/191479/cmk32gx5m2e6000c36/corsair-32gb-2-x-16gb-vengeance-ddr5-6000mhz-cl36-1-40v-musta-harmaa,124.9,32gb (2 x 16gb) vengeance,Corsair,RAM_436450-ig800gg.jpg,https://ic.jimms.fi/product/5/9/436450-ig800gg.jpg,Ddr5,32gb (2 x 16gb),Ddr5-6000,36-44-44-96
80,https://www.jimms.fi/fi/Product/Show/142703/cmw16gx4m2c3200c16w/corsair-16gb-2-x-8gb-vengeance-rgb-pro-ddr4-3200mhz-cl16-1-35v-valkoinen,71.9,16gb (2 x 8gb) vengeance rgb pro,Corsair,RAM_207886-ig800gg.jpg,https://ic.jimms.fi/product/8/3/207886-ig800gg.jpg,Ddr4 dimm 288-pin,16gb,3200mhz (pc4-25600),Cl16 (16-18-18-36)
81,https://www.jimms.fi/fi/Product/Show/190335/kf560c32rsk2-64/kingston-64gb-2-x-32gb-fury-renegade-silver-ddr5-6000mhz-cl32-1-35v-musta-hopea,310.9,64gb (2 x 32gb) fury renegade silver,Kingston,RAM_429304-ig800gg.jpg,https://ic.jimms.fi/product/0/5/429304-ig800gg.jpg,Ddr5,64gb (2 x 32gb),6000 mt/s,Cl32
82,https://www.jimms.fi/fi/Product/Show/173809/kf432c16bbk2-16/kingston-16gb-2-x-8gb-fury-beast-ddr4-3200mhz-cl16-1-35v-musta,49.9,16gb (2 x 8gb) fury beast,Kingston,RAM_343856-ig800gg.jpg,https://ic.jimms.fi/product/5/3/343856-ig800gg.jpg,Ddr4,16gb (2 x 8gb),3200mhz,Cl16 (16-18-18)
83,https://www.jimms.fi/fi/Product/Show/172407/cmk32gx4m2e3200c16w/corsair-32gb-2-x-16gb-vengeance-lpx-ddr4-3200mhz-cl16-1-35v-valkoinen,91.9,32gb (2 x 16gb) vengeance lpx,Corsair,RAM_336867-ig800gg.jpg,https://ic.jimms.fi/product/6/2/336867-ig800gg.jpg,Ddr4,32gb (2 x 16gb),3200 mhz (pc4-25600),16-20-20-38
84,https://www.jimms.fi/fi/Product/Show/179641/ktd-pe426e-8g/kingston-8gb-1-x-8gb-ddr4-2666mhz-ecc-cl19-1-20v,32.9,8gb (1 x 8gb) ddr4 2666mhz,Kingston,RAM_373125-ig800gg.jpg,https://ic.jimms.fi/product/2/4/373125-ig800gg.jpg,Ddr4 sdram,8 gb,2666 mhz (pc4-21300),
85,https://www.jimms.fi/fi/Product/Show/195735/cmp64gx5m4b6400c32w/corsair-64gb-4-x-16gb-dominator-titanium-ddr5-6400mhz-cl32-1-40v-valkoinen,449.9,64gb (4 x 16gb) dominator titanium,Corsair,RAM_459575-ig800gg.jpg,https://ic.jimms.fi/product/7/4/459575-ig800gg.jpg,Ddr5,64gb (4 x 16gb),Ddr5-6400,32-40-40-84
86,https://www.jimms.fi/fi/Product/Show/189854/kvr56u46bd8-32/kingston-32gb-1-x-32gb-valueram-ddr5-5600mhz-cl46-1-10v,137.9,32gb (1 x 32gb) valueram,Kingston,RAM_426716-ig800gg.jpg,https://ic.jimms.fi/product/1/3/426716-ig800gg.jpg,Ddr5 288-pin,32gb (1 x 32gb),5600 mt/s,Cl46
87,https://www.jimms.fi/fi/Product/Show/188965/kf556c36bbea-32/kingston-32gb-1-x-32gb-fury-beast-ddr5-rgb-5600mhz-cl36-1-25v-musta,144.9,32gb (1 x 32gb) fury beast ddr5 rgb,Kingston,RAM_423209-ig800gg.jpg,https://ic.jimms.fi/product/0/0/423209-ig800gg.jpg,Ddr5,32gb (1 x 32gb),5600 mt/s,Cl36
88,https://www.jimms.fi/fi/Product/Show/188534/kf556c36bbe-32/kingston-32gb-1-x-32gb-fury-beast-ddr5-5600mhz-cl36-1-25v-musta,136.9,32gb (1 x 32gb) fury beast ddr5,Kingston,RAM_420697-ig800gg.jpg,https://ic.jimms.fi/product/9/2/420697-ig800gg.jpg,Ddr5,32gb (1 x 32gb),5600 mt/s,Cl36
89,https://www.jimms.fi/fi/Product/Show/191327/kf548r36rbk8-128/kingston-128gb-8-x-16gb-fury-renegade-pro-ddr5-rdimm-4800mhz-ecc-cl36-1-10v-musta,756.9,128gb (8 x 16gb) fury renegade pro ddr5 rdimm,Kingston,RAM_434859-ig800gg.jpg,https://ic.jimms.fi/product/5/0/434859-ig800gg.jpg,Ddr5,128gb (8 x 16gb),4800 mt/s,Cl36 (36-38-38)
90,https://www.jimms.fi/fi/Product/Show/174759/f4-3600c14d-16gtesa/g-skill-16gb-2-x-8gb-trident-z-royal-elite-ddr4-3600mhz-cl14-1-45v-hopea-musta,248.9,16gb (2 x 8gb) trident z royal elite,G.Skill,RAM_348235-ig800gg.jpg,https://ic.jimms.fi/product/3/4/348235-ig800gg.jpg,Ddr4,16gb (2 x 8gb),3600 mhz,14-14-14-34
91,https://www.jimms.fi/fi/Product/Show/173836/kf426c16bb1a-16/kingston-16gb-1-x-16gb-fury-beast-rgb-ddr4-2666mhz-cl16-1-20v-musta,55.9,16gb (1 x 16gb) fury beast rgb,Kingston,RAM_343928-ig800gg.jpg,https://ic.jimms.fi/product/2/1/343928-ig800gg.jpg,Ddr4,16gb (1 x 16gb),2666mhz,Cl16 (16-18-18)
92,https://www.jimms.fi/fi/Product/Show/188889/f5-6000j3238g32gx2-tz5k/g-skill-64gb-2-x-32gb-trident-z5-ddr5-6000mhz-cl32-1-40v-musta,288.9,64gb (2 x 32gb) trident z5,G.Skill,RAM_422813-ig800gg.jpg,https://ic.jimms.fi/product/1/6/422813-ig800gg.jpg,Ddr5,64gb (2 x 32gb),6000 mt/s,32-38-38-96
93,https://www.jimms.fi/fi/Product/Show/167513/4x70z90845/lenovo-16gb-1-x-16gb-ddr4-3200mhz-so-dimm-1-20v,194.9,16gb (1 x 16gb) ddr4 3200mhz,Lenovo,RAM_311355-ig800gg.jpg,https://ic.jimms.fi/product/5/4/311355-ig800gg.jpg,Ddr4 sdram,16 gb,3200 mhz (pc4-25600),
94,https://www.jimms.fi/fi/Product/Show/188866/f5-5600j3036d16gx2-rs5k/g-skill-32gb-2-x-16gb-ripjaws-s5-ddr5-5600mhz-cl30-1-25v-musta,147.9,32gb (2 x 16gb) ripjaws s5,G.Skill,RAM_422750-ig800gg.jpg,https://ic.jimms.fi/product/5/9/422750-ig800gg.jpg,Ddr5,32gb (2 x 16gb),5600 mt/s,30-36-36-89
95,https://www.jimms.fi/fi/Product/Show/188530/kf552c36bbe-32/kingston-32gb-1-x-32gb-fury-beast-ddr5-5200mhz-cl36-1-25v-musta,126.9,32gb (1 x 32gb) fury beast ddr5,Kingston,RAM_420677-ig800gg.jpg,https://ic.jimms.fi/product/7/2/420677-ig800gg.jpg,Ddr5,32gb (1 x 32gb),5200 mt/s,Cl36
96,https://www.jimms.fi/fi/Product/Show/188909/f5-6600j3440g16gx2-tz5rs/g-skill-32gb-2-x-16gb-trident-z5-rgb-ddr5-6600mhz-cl34-1-40v-hopea-musta,176.9,32gb (2 x 16gb) trident z5 rgb,G.Skill,RAM_422917-ig800gg.jpg,https://ic.jimms.fi/product/1/2/422917-ig800gg.jpg,Ddr5,32gb (2 x 16gb),6600 mt/s,34-40-40-105
97,https://www.jimms.fi/fi/Product/Show/173826/kf436c18bb-32/kingston-32gb-1-x-32gb-fury-beast-ddr4-3600mhz-cl18-1-35v-musta,93.9,32gb (1 x 32gb) fury beast,Kingston,RAM_343900-ig800gg.jpg,https://ic.jimms.fi/product/0/9/343900-ig800gg.jpg,Ddr4,32gb (1 x 32gb),3600mhz,Cl18 (18-22-22)
98,https://www.jimms.fi/fi/Product/Show/99419/cmso4gx3m1c1333c9/corsair-4gb-1-x-4gb-ddr3-1333mhz-sodimm-cl9-1-35v,34.9,4gb (1 x 4gb),Corsair,RAM_105483-ig800gg.jpg,https://ic.jimms.fi/product/8/6/105483-ig800gg.jpg,Ddr3,,1333 mhz,9
99,https://www.jimms.fi/fi/Product/Show/190034/cmh64gx5m4b6200c32/corsair-64gb-4-x-16gb-vengeance-rgb-ddr5-6200mhz-cl32-1-40v-musta-harmaa,333.9,64gb (4 x 16gb) vengeance rgb,Corsair,RAM_427816-ig800gg.jpg,https://ic.jimms.fi/product/1/3/427816-ig800gg.jpg,Ddr5,64gb (4 x 16gb),Ddr5-6200,32-38-38-80
100,https://www.jimms.fi/fi/Product/Show/180558/kf552c40bbk2-64/kingston-64gb-2-x-32gb-fury-beast-ddr5-5200mhz-cl40-1-25v-musta,244.9,64gb (2 x 32gb) fury beast,Kingston,RAM_377995-ig800gg.jpg,https://ic.jimms.fi/product/9/4/377995-ig800gg.jpg,Ddr5,64gb (2 x 32gb),5200 mhz,Cl40
101,https://www.jimms.fi/fi/Product/Show/179680/f5-6000j3636f16gx2-tz5rs/g-skill-32gb-2-x-16gb-trident-z5-rgb-ddr5-6000mhz-cl36-1-35v-hopea-musta,158.9,32gb (2 x 16gb) trident z5 rgb,G.Skill,RAM_373400-ig800gg.jpg,https://ic.jimms.fi/product/0/9/373400-ig800gg.jpg,Ddr5,32gb (2 x 16gb),6000mhz,36-36-36-96
102,https://www.jimms.fi/fi/Product/Show/190037/cmh64gx5m4b6400c32/corsair-64gb-4-x-16gb-vengeance-rgb-ddr5-6400mhz-cl32-1-40v-musta-harmaa,340.9,64gb (4 x 16gb) vengeance rgb,Corsair,RAM_427819-ig800gg.jpg,https://ic.jimms.fi/product/1/0/427819-ig800gg.jpg,Ddr5,64gb (4 x 16gb),Ddr5-6400,32-40-40-84
103,https://www.jimms.fi/fi/Product/Show/152244/cmt16gx4m2z3200c16/corsair-16gb-2-x-8gb-dominator-platinum-rgb-ddr4-3200mhz-cl16-1-35v-musta,96.9,16gb (2 x 8gb) dominator platinum rgb,Corsair,RAM_246358-ig800gg.jpg,https://ic.jimms.fi/product/5/1/246358-ig800gg.jpg,Ddr4,16gb (2 x 8gb),3200 mhz (pc4-25600),16-18-18-36
104,https://www.jimms.fi/fi/Product/Show/191746/cmt64gx5m2b6400c32/corsair-64gb-2-x-32gb-dominator-platinum-rgb-ddr5-6400mhz-cl32-1-40v-musta,354.9,64gb (2 x 32gb) dominator platinum rgb,Corsair,RAM_438002-ig800gg.jpg,https://ic.jimms.fi/product/0/7/438002-ig800gg.jpg,Ddr5,64gb (2 x 32gb),Ddr5-6400,32-40-40-84
105,https://www.jimms.fi/fi/Product/Show/183759/cmk64gx5m2a4800c40/corsair-64gb-2-x-32gb-vengeance-ddr5-4800mhz-cl40-1-10v-musta-harmaa,203.9,64gb (2 x 32gb) vengeance,Corsair,RAM_395619-ig800gg.jpg,https://ic.jimms.fi/product/1/0/395619-ig800gg.jpg,Ddr5,64gb (2 x 32gb),Ddr5-4800,40-40-40-77
106,https://www.jimms.fi/fi/Product/Show/179421/cmt32gx5m2x6200c36/corsair-32gb-2-x-16gb-dominator-platinum-rgb-ddr5-6200mhz-cl36-1-30v-musta,192.9,32gb (2 x 16gb) dominator platinum rgb,Corsair,RAM_372139-ig800gg.jpg,https://ic.jimms.fi/product/3/0/372139-ig800gg.jpg,Ddr5,32gb (2 x 16gb),Ddr5-6200,36-39-39-76
107,https://www.jimms.fi/fi/Product/Show/195530/kf572c38rsk2-48/kingston-48gb-2-x-24gb-fury-renegade-silver-ddr5-7200mhz-cl38-1-45v-musta-hopea,365.9,48gb (2 x 24gb) fury renegade silver,Kingston,RAM_458655-ig800gg.jpg,https://ic.jimms.fi/product/5/4/458655-ig800gg.jpg,Ddr5,48gb (2 x 24gb),7200 mt/s,Cl38 (38-44-44)
108,https://www.jimms.fi/fi/Product/Show/174736/f4-4000c14d-32gvk/g-skill-32gb-2-x-16gb-ripjaws-v-ddr4-4000mhz-cl14-1-55v-musta,547.9,32gb (2 x 16gb) ripjaws v,G.Skill,RAM_348114-ig800gg.jpg,https://ic.jimms.fi/product/1/5/348114-ig800gg.jpg,Ddr4,32gb (2 x 16gb),4000 mhz,14-15-15-35
109,https://www.jimms.fi/fi/Product/Show/196485/kf432c16rb2k8-256/kingston-256gb-8-x-32gb-fury-renegade-ddr4-3200mhz-cl16-1-35v-musta-harmaa,712.9,256gb (8 x 32gb) fury renegade ddr4,Kingston,RAM_463932-ig800gg.jpg,https://ic.jimms.fi/product/3/7/463932-ig800gg.jpg,Ddr4,256gb (8 x 32gb),3200 mt/s,16-19-19
110,https://www.jimms.fi/fi/Product/Show/196537/kf440c19rb2ak2-16/kingston-16gb-2-x-8gb-fury-renegade-ddr4-rgb-4000mhz-cl19-1-35v-musta-harmaa,91.9,16gb (2 x 8gb) fury renegade ddr4 rgb,Kingston,RAM_464349-ig800gg.jpg,https://ic.jimms.fi/product/4/0/464349-ig800gg.jpg,Ddr4,16gb (2 x 8gb),4000 mt/s,19-23-23
111,https://www.jimms.fi/fi/Product/Show/196547/kf436c16rb12ak4-64/kingston-64gb-4-x-16gb-fury-renegade-ddr4-rgb-3600mhz-cl16-1-35v-musta-harmaa,242.9,64gb (4 x 16gb) fury renegade ddr4 rgb,Kingston,RAM_464369-ig800gg.jpg,https://ic.jimms.fi/product/6/0/464369-ig800gg.jpg,Ddr4,64gb (4 x 16gb),3600 mt/s,16-20-20
112,https://www.jimms.fi/fi/Product/Show/195417/kf426c16bb12a-16/kingston-16gb-1-x-16gb-fury-beast-ddr4-rgb-2666mhz-cl16-1-20v-musta,55.9,16gb (1 x 16gb) fury beast ddr4 rgb,Kingston,RAM_457946-ig800gg.jpg,https://ic.jimms.fi/product/4/3/457946-ig800gg.jpg,Ddr4,16gb (1 x 16gb),2666 mt/s,Cl16 (16-18-18)
113,https://www.jimms.fi/fi/Product/Show/195415/kf432c16bb2ak4-32/kingston-32gb-4-x-8gb-fury-beast-ddr4-rgb-3200mhz-cl16-1-35v-musta,121.9,32gb (4 x 8gb) fury beast ddr4 rgb,Kingston,RAM_457938-ig800gg.jpg,https://ic.jimms.fi/product/3/1/457938-ig800gg.jpg,Ddr4,32gb (4 x 8gb),3200 mt/s,Cl16 (16-18-18)
114,https://www.jimms.fi/fi/Product/Show/173956/kf432c16rbak8-256/kingston-256gb-8-x-32gb-fury-renegade-rgb-ddr4-3200mhz-cl16-musta,794.9,256gb (8 x 32gb) fury renegade rgb,Kingston,RAM_344257-ig800gg.jpg,https://ic.jimms.fi/product/5/2/344257-ig800gg.jpg,Ddr4,256gb (8 x 32gb),3200mhz,Cl16
115,https://www.jimms.fi/fi/Product/Show/127086/f4-2400c15q-32gtzr/g-skill-32gb-4-x-8gb-trident-z-rgb-ddr4-2400mhz-cl15-1-20v,148.9,32gb (4 x 8gb) trident z rgb,G.Skill,RAM_156374-ig800gg.jpg,https://ic.jimms.fi/product/7/5/156374-ig800gg.jpg,Ddr4,32gb (4 x 8gb),2400 mhz,15-15-15-35-2n
116,https://www.jimms.fi/fi/Product/Show/193103/cmk32gx5m2d6000c36w/corsair-32gb-2-x-16gb-vengeance-ddr5-6000mhz-cl36-1-35v-valkoinen-harmaa,156.9,32gb (2 x 16gb) vengeance,Corsair,RAM_460160-ig800gg.jpg,https://ic.jimms.fi/product/6/9/460160-ig800gg.jpg,Ddr5,32gb (2 x 16gb),Ddr5-6000,36-36-36-76
117,https://www.jimms.fi/fi/Product/Show/191005/kf556c36bwe-16/kingston-16gb-1-x-16gb-fury-beast-white-ddr5-5600mhz-cl36-1-25v-valkoinen,76.9,16gb (1 x 16gb) fury beast white,Kingston,RAM_432786-ig800gg.jpg,https://ic.jimms.fi/product/8/3/432786-ig800gg.jpg,Ddr5,16gb (1 x 16gb),5600 mt/s,Cl36
118,https://www.jimms.fi/fi/Product/Show/173878/kf436c18bbak4-128/kingston-128gb-4-x-32gb-fury-beast-rgb-ddr4-3600mhz-cl18-1-35v-musta,409.9,128gb (4 x 32gb) fury beast rgb,Kingston,RAM_344039-ig800gg.jpg,https://ic.jimms.fi/product/3/0/344039-ig800gg.jpg,Ddr4,128gb (4 x 32gb),3600mhz,Cl18 (18-22-22)
119,https://www.jimms.fi/fi/Product/Show/191004/kf552c36bwek2-64/kingston-64gb-2-x-32gb-fury-beast-white-ddr5-5200mhz-cl36-1-25v-valkoinen,246.9,64gb (2 x 32gb) fury beast white,Kingston,RAM_432782-ig800gg.jpg,https://ic.jimms.fi/product/8/7/432782-ig800gg.jpg,Ddr5,64gb (2 x 32gb),5200 mt/s,Cl36
120,https://www.jimms.fi/fi/Product/Show/192236/kf560c40bwak4-64/kingston-64gb-4-x-16gb-fury-beast-white-rgb-ddr5-6000mhz-cl40-1-35v-valkoinen,327.9,64gb (4 x 16gb) fury beast white rgb,Kingston,RAM_440522-ig800gg.jpg,https://ic.jimms.fi/product/2/7/440522-ig800gg.jpg,Ddr5,64gb (4 x 16gb),6000 mt/s,Cl40 (40-40-40)
121,https://www.jimms.fi/fi/Product/Show/185035/cmh64gx5m2b5600c36/corsair-64gb-2-x-32gb-vengeance-rgb-ddr5-5600mhz-cl36-1-25v-musta-harmaa,252.9,64gb (2 x 32gb) vengeance rgb,Corsair,RAM_402207-ig800gg.jpg,https://ic.jimms.fi/product/0/2/402207-ig800gg.jpg,Ddr5,64gb (2 x 32gb),Ddr5-5600,36-36-36-76
122,https://www.jimms.fi/fi/Product/Show/172515/f4-4400c18d-16gtrg/g-skill-16gb-2-x-8gb-trident-z-royal-ddr4-4400mhz-cl18-1-40v-kulta,199.9,16gb (2 x 8gb) trident z royal,G.Skill,RAM_337261-ig800gg.jpg,https://ic.jimms.fi/product/6/8/337261-ig800gg.jpg,Ddr4,16gb (2 x 8gb),4400 mhz,18-19-19-39
123,https://www.jimms.fi/fi/Product/Show/173852/kf430c16bbak2-32/kingston-32gb-2-x-16gb-fury-beast-rgb-ddr4-3000mhz-cl16-1-35v-musta,165,32gb (2 x 16gb) fury beast rgb,Kingston,RAM_343972-ig800gg.jpg,https://ic.jimms.fi/product/7/7/343972-ig800gg.jpg,Ddr4,32gb (2 x 16gb),3000mhz,Cl16 (16-19-19)
124,https://www.jimms.fi/fi/Product/Show/191024/kf560c40bwk2-64/kingston-64gb-2-x-32gb-fury-beast-white-ddr5-600mhz-cl40-1-35v-valkoinen,277.9,64gb (2 x 32gb) fury beast white,Kingston,RAM_432852-ig800gg.jpg,https://ic.jimms.fi/product/5/7/432852-ig800gg.jpg,Ddr5,64gb (2 x 32gb),6000 mt/s,Cl40
125,https://www.jimms.fi/fi/Product/Show/182516/kf552c40bba-8/kingston-8gb-1-x-8gb-fury-beast-ddr5-rgb-ddr5-5200mhz-cl40-1-25v-musta,52.9,8gb (1 x 8gb) fury beast ddr5 rgb,Kingston,RAM_388866-ig800gg.jpg,https://ic.jimms.fi/product/6/3/388866-ig800gg.jpg,Ddr5,8gb (1 x 8gb),5200 mt/s,Cl40
126,https://www.jimms.fi/fi/Product/Show/180171/ax5u6000c4016g-clabk/a-data-16gb-1-x-16gb-xpg-lancer-ddr5-6000mhz-cl40-1-35v-musta,101.9,16gb (1 x 16gb) xpg lancer,A-Data,RAM_375830-ig800gg.jpg,https://ic.jimms.fi/product/3/9/375830-ig800gg.jpg,Ddr5,16gb,6000 mt/s,40
127,https://www.jimms.fi/fi/Product/Show/173833/kf426c16bba-8/kingston-8gb-1-x-8gb-fury-beast-rgb-ddr4-2666mhz-cl16-1-20v-musta,33.9,8gb (1 x 8gb) fury beast rgb,Kingston,RAM_343922-ig800gg.jpg,https://ic.jimms.fi/product/2/7/343922-ig800gg.jpg,Ddr4,8gb (1 x 8gb),2666mhz,Cl16 (16-18-18)
128,https://www.jimms.fi/fi/Product/Show/179675/f5-5600j4040c16gx2-tz5rk/g-skill-32gb-2-x-16gb-trident-z5-rgb-ddr5-5600mhz-cl40-1-20v-musta,154.9,32gb (2 x 16gb) trident z5 rgb,G.Skill,RAM_373375-ig800gg.jpg,https://ic.jimms.fi/product/7/4/373375-ig800gg.jpg,Ddr5,32gb (2 x 16gb),5600mhz,40-40-40-89
129,https://www.jimms.fi/fi/Product/Show/185186/f5-6000j3238f16gx2-fx5/g-skill-32gb-2-x-16gb-flare-x5-ddr5-6000mhz-cl32-1-35v-musta,129.9,32gb (2 x 16gb) flare x5,G.Skill,RAM_402958-ig800gg.jpg,https://ic.jimms.fi/product/5/1/402958-ig800gg.jpg,Ddr5,32gb (2 x 16gb),6000 mt/s,32-38-38-96
130,https://www.jimms.fi/fi/Product/Show/173920/kf436c16rb1k2-32/kingston-32gb-2-x-16gb-fury-renegade-ddr4-3600mhz-cl16-1-35v-musta,99.9,32gb (2 x 16gb) fury renegade,Kingston,RAM_344159-ig800gg.jpg,https://ic.jimms.fi/product/5/0/344159-ig800gg.jpg,Ddr4,32gb (2 x 16gb),3600mhz,Cl16 (16-20-20)
131,https://www.jimms.fi/fi/Product/Show/80791/f3-1600c9d-16gxm/g-skill-16gb-2-x-8gb-ripjawsx-ddr3-1600mhz-cl9-1-5v,60.9,16gb (2 x 8gb) ripjawsx,G.Skill,RAM_79313-ig800gg.jpg,https://ic.jimms.fi/product/1/6/79313-ig800gg.jpg,Ddr3,,,
132,https://www.jimms.fi/fi/Product/Show/182527/kf556c40bbak2-64/kingston-64gb-2-x-32gb-fury-beast-ddr5-rgb-ddr5-5600mhz-cl40-1-25v-musta,278.9,64gb (2 x 32gb) fury beast ddr5 rgb,Kingston,RAM_388900-ig800gg.jpg,https://ic.jimms.fi/product/0/9/388900-ig800gg.jpg,Ddr5,64gb (2 x 32gb),5600 mt/s,Cl40
133,https://www.jimms.fi/fi/Product/Show/143690/cmk16gx4m2z3600c18/corsair-16gb-2-x-8gb-vengeance-lpx-ddr4-3600mhz-cl18-1-35v-musta,55.9,16gb (2 x 8gb) vengeance lpx,Corsair,RAM_211556-ig800gg.jpg,https://ic.jimms.fi/product/5/3/211556-ig800gg.jpg,Ddr4 dimm 288-pin,16gb,3600 mhz (pc4-28800),Cl18 (18-22-22-42)
134,https://www.jimms.fi/fi/Product/Show/152673/f4-3600c18d-16gtzn/g-skill-16gb-2-x-8gb-trident-z-neo-ddr4-3600mhz-cl18-1-35v-musta-hopea,80.9,16gb (2 x 8gb) trident z neo ddr4 3600mhz,G.Skill,RAM_248243-ig800gg.jpg,https://ic.jimms.fi/product/4/6/248243-ig800gg.jpg,Ddr4,16gb (2 x 8gb),3600 mhz,18-22-22-42
135,https://www.jimms.fi/fi/Product/Show/81237/kvr16n11-8/kingston-8gb-1-x-8gb-ddr3-1600mhz-cl11-1-5v,51.9,8gb (1 x 8gb),Kingston,RAM_79794-ig800gg.jpg,https://ic.jimms.fi/product/9/5/79794-ig800gg.jpg,Ddr3,,,
136,https://www.jimms.fi/fi/Product/Show/188862/f5-5600j2834f16gx2-rs5k/g-skill-32gb-2-x-16gb-ripjaws-s5-ddr5-5600mhz-cl28-1-35v-musta,137.9,32gb (2 x 16gb) ripjaws s5,G.Skill,RAM_422742-ig800gg.jpg,https://ic.jimms.fi/product/4/7/422742-ig800gg.jpg,Ddr5,32gb (2 x 16gb),5600 mt/s,28-34-34-89
137,https://www.jimms.fi/fi/Product/Show/99420/cmso4gx3m1c1600c11/corsair-4gb-1-x-4gb-ddr3-1600mhz-sodimm-cl9-1-35v,31.9,4gb (1 x 4gb),Corsair,RAM_105484-ig800gg.jpg,https://ic.jimms.fi/product/8/5/105484-ig800gg.jpg,Ddr3,,1600 mhz,9
138,https://www.jimms.fi/fi/Product/Show/195738/cmp64gx5m2b6000c30/corsair-64gb-2-x-32gb-dominator-titanium-ddr5-6000mhz-cl30-1-40v-musta,358.9,64gb (2 x 32gb) dominator titanium,Corsair,RAM_459586-ig800gg.jpg,https://ic.jimms.fi/product/8/3/459586-ig800gg.jpg,Ddr5,64gb (2 x 32gb),Ddr5-6000,30-36-36-76
139,https://www.jimms.fi/fi/Product/Show/173780/kf426c16bb1k2-32/kingston-32gb-2-x-16gb-fury-beast-ddr4-2666mhz-cl16-1-20v-musta,93.9,32gb (2 x 16gb) fury beast,Kingston,RAM_343766-ig800gg.jpg,https://ic.jimms.fi/product/6/3/343766-ig800gg.jpg,Ddr4,32gb (2 x 16gb),2666mhz,Cl16 (16-18-18)
140,https://www.jimms.fi/fi/Product/Show/127083/f4-3600c17d-16gtzr/g-skill-16gb-2-x-8gb-trident-z-rgb-ddr4-3600mhz-cl17-1-35v,110.9,16gb (2 x 8gb) trident z rgb,G.Skill,RAM_156371-ig800gg.jpg,https://ic.jimms.fi/product/7/8/156371-ig800gg.jpg,Ddr4,16gb (2 x 8gb),3600 mhz,17-18-18-38-2n
