ID,Url,Price,Name,Manufacturer,Image,Image_Url,Chassis_type,Dimensions,Color,Compatibility
726,https://www.jimms.fi/fi/Product/Show/157856/klm-002/kolink-klm-002-mini-itx-kotelo-musta,39.9,Klm-002,Kolink,CHASSIS_269664-ig800gg.jpg,https://ic.jimms.fi/product/6/5/269664-ig800gg.jpg,Matx,285 x 95 x 355 mm (l x k x s),Musta,Mini-itx
727,https://www.jimms.fi/fi/Product/Show/182644/cm-h71ew-01/nzxt-h7-elite-white-ikkunallinen-miditornikotelo-valkoinen,224.9,H7 elite white,NZXT,CHASSIS_389909-ig800gg.jpg,https://ic.jimms.fi/product/0/0/389909-ig800gg.jpg,Atx midi- ja mini-tornikotelot,,,"Mini-itx, micro-atx, atx, eatx (enintään 272 mm)"
728,https://www.jimms.fi/fi/Product/Show/170418/fd-c-mes2c-01/fractal-design-meshify-2-compact-black-solid-miditornikotelo-musta,135.9,Meshify 2 compact - black solid -miditornikotelo,Fractal Design,CHASSIS_326174-ig800gg.jpg,https://ic.jimms.fi/product/7/5/326174-ig800gg.jpg,Atx midi- ja mini-tornikotelot,424 x 210 x 475 mm | 412 x 210 x 455 mm (ilman ulokkeita),,Atx / matx / mini-itx
729,https://www.jimms.fi/fi/Product/Show/173508/o11dxl-s/lian-li-o11-dynamic-xl-rog-certified-ikkunallinen-e-atx-kotelo-hopea,229.9,O11 dynamic xl | rog certified,Lian Li,CHASSIS_342239-ig800gg.jpg,https://ic.jimms.fi/product/3/0/342239-ig800gg.jpg,Atx full-tornikotelot,285 x 517 x 490 mm,Valkoinen,E-atx / atx / m-atx / itx (vaatii erikseen hankittavan jatkopaneelin eeb-emolevyille)
730,https://www.jimms.fi/fi/Product/Show/127291/3214/fantec-tcg-4860x07-1-19-serverikotelo-4u-musta,499,Tcg-4860x07-1,Fantec,CHASSIS_157322-ig800gg.jpg,https://ic.jimms.fi/product/2/7/157322-ig800gg.jpg,Server,"Kotelo: 1,2mm secc, sinkkipinnoitettu teräs, musta",,M-atx / atx / e-atx / ssi ceb / sse eeb
731,https://www.jimms.fi/fi/Product/Show/182642/cm-h71fb-01/nzxt-h7-flow-black-ikkunallinen-miditornikotelo-musta,146.9,H7 flow black,NZXT,CHASSIS_389918-ig800gg.jpg,https://ic.jimms.fi/product/1/1/389918-ig800gg.jpg,Atx midi- ja mini-tornikotelot,,,"Mini-itx, micro-atx, atx, eatx (enintään 272 mm)"
732,https://www.jimms.fi/fi/Product/Show/145767/bg026/be-quiet-silent-base-601-atx-kotelo-musta,166,Silent base 601,be quiet!,CHASSIS_218888-ig800gg.jpg,https://ic.jimms.fi/product/8/1/218888-ig800gg.jpg,Atx midi- ja mini-tornikotelot,532 x 240 x 514 mm (sisältää jalat),,"E-atx, atx, m-atx, mini-itx"
733,https://www.jimms.fi/fi/Product/Show/191858/ph-ec300ga_dbk01/phanteks-eclipse-g300a-ikkunallinen-miditornikotelo-satin-black,64.9,Eclipse g300a,Phanteks,CHASSIS_438574-ig800gg.jpg,https://ic.jimms.fi/product/7/5/438574-ig800gg.jpg,Miditorni,400 x 200 x 465 mm,,"Atx, micro-atx, mini-itx"
734,https://www.jimms.fi/fi/Product/Show/182846/st-da6b/streacom-da6-mini-itx-kotelo-musta,159.9,Da6,Streacom,CHASSIS_391219-ig800gg.jpg,https://ic.jimms.fi/product/1/0/391219-ig800gg.jpg,Sff vertical open frame,215 x 215 x 431 mm,Black/black,Mini-itx
735,https://www.jimms.fi/fi/Product/Show/173149/88887203/inter-tech-4u-4410-rakkiasennettava-serverikotelo-musta-harmaa,359,4u 4410,Inter-Tech,CHASSIS_340207-ig800gg.jpg,https://ic.jimms.fi/product/0/2/340207-ig800gg.jpg,Server,178 x 481 x 688 mm,,"Mini itx, μatx, atx, eatx, ssi eeb"
736,https://www.jimms.fi/fi/Product/Show/194024/ca-1y2-00m1wn-00/thermaltake-ceres-300-tg-argb-ikkunallinen-miditornikotelo-musta,139.9,Ceres 300 tg argb,Thermaltake,CHASSIS_449601-ig800gg.jpg,https://ic.jimms.fi/product/0/8/449601-ig800gg.jpg,Miditorni,475 x 245 x 463 mm,Musta,"Mini itx, micro atx, atx, e-atx"
737,https://www.jimms.fi/fi/Product/Show/195195/ca-1r3-00s6wn-00/thermaltake-the-tower-100-ikkunallinen-mini-itx-kotelo-valkoinen,132.9,The tower 100,Thermaltake,CHASSIS_456444-ig800gg.jpg,https://ic.jimms.fi/product/4/5/456444-ig800gg.jpg,Minitorni,"462,8 x 266 x 266 mm",Valkoinen,"6,7"" x 6,7"" (mini itx)"
738,https://www.jimms.fi/fi/Product/Show/182847/st-da6c-xl/streacom-da6-xl-mini-itx-kotelo-kromi,164.9,Da6 xl,Streacom,CHASSIS_391207-ig800gg.jpg,https://ic.jimms.fi/product/0/2/391207-ig800gg.jpg,Sff vertical open frame,215 x 215 x 466 mm,Chrome/black,Mini-itx
739,https://www.jimms.fi/fi/Product/Show/190864/x3-mesh-bk/montech-x3-mesh-ikkunallinen-miditornikotelo-musta,59.9,X3 mesh,Montech,CHASSIS_432126-ig800gg.jpg,https://ic.jimms.fi/product/2/3/432126-ig800gg.jpg,Atx midi- ja mini-tornikotelot,370 x 210 x 480 mm,Musta,Atx / micro atx / mini itx
740,https://www.jimms.fi/fi/Product/Show/190113/td500v2-kgnn-s00/cooler-master-masterbox-td500-mesh-v2-ikkunallinen-miditornikotelo-musta,139.9,Masterbox td500 mesh v2,Cooler Master,CHASSIS_428249-ig800gg.jpg,https://ic.jimms.fi/product/4/0/428249-ig800gg.jpg,Atx midi- ja mini-tornikotelot,499 x 210 x 500 mm (sis. ulokkeet),Musta,"Mini itx, micro atx, atx, ssi ceb, e-atx (enintään 12"" x 10,7"" emolevyt, saattaa vaikuttaa kaapelointiominaisuuksiin)"
741,https://www.jimms.fi/fi/Product/Show/185910/csaz-802f/azza-cube-802-ikkunallinen-atx-kuutiokotelo-musta,349.9,Cube 802,Azza,CHASSIS_406742-ig800gg.jpg,https://ic.jimms.fi/product/4/7/406742-ig800gg.jpg,Atx-kuutiokotelo,,Musta,"Atx, micro-atx, itx"
742,https://www.jimms.fi/fi/Product/Show/111888/sst-ftz01b/silverstone-sst-ftz01b-mini-itx-kotelo-musta,153,Sst-ftz01b,SilverStone,CHASSIS_122139-ig800gg.jpg,https://ic.jimms.fi/product/3/0/122139-ig800gg.jpg,Mini-itx/mini-stx,,Musta,"Mini-dtx, mini-itx"
743,https://www.jimms.fi/fi/Product/Show/162356/v4-silver/jonsbo-v4-silver-matx-kuutiokotelo-hopea,57.9,V4 silver,Jonsbo,CHASSIS_286366-ig800gg.jpg,https://ic.jimms.fi/product/6/3/286366-ig800gg.jpg,Matx,238 x 278 x 290 mm,,"Matx, itx (245 x 245 mm)"
744,https://www.jimms.fi/fi/Product/Show/92675/sst-ps09b-usb-3-0/silverstone-ps09b-micro-atx-kotelo-musta,59.9,Ps09b micro-atx -kotelo,SilverStone,CHASSIS_95527-ig800gg.jpg,https://ic.jimms.fi/product/2/2/95527-ig800gg.jpg,Matx,,,"Micro atx, mini-itx"
745,https://www.jimms.fi/fi/Product/Show/187711/ey2a008/endorfy-regnum-400-air-ikkunallinen-miditornikotelo-musta,105.9,Regnum 400 air,Endorfy,CHASSIS_416952-ig800gg.jpg,https://ic.jimms.fi/product/5/7/416952-ig800gg.jpg,Pc-kotelo,472 x 220 x 442 mm,,Atx / microatx / itx
746,https://www.jimms.fi/fi/Product/Show/153457/ph-es719ltg-dag01/phanteks-enthoo-719-tempered-glass-ikkunallinen-e-atx-taystornikotelo-antrasiitti,254.9,Enthoo 719 tempered glass,Phanteks,CHASSIS_251282-ig800gg.jpg,https://ic.jimms.fi/product/8/7/251282-ig800gg.jpg,Täystorni,240 x 595 x 570 mm,,E-atx / atx / micro atx / mini itx / ssi eeb
747,https://www.jimms.fi/fi/Product/Show/124658/st-fc9b-opt-alpha/streacom-fc9-alpha-tuulettimeton-matx-kotelo-optisella-aukolla-musta,269.9,Fc9 alpha,Streacom,CHASSIS_149566-ig800gg.jpg,https://ic.jimms.fi/product/6/3/149566-ig800gg.jpg,Matx,348 x 289 x 100 mm (sisältää jalat),Musta - hiekkapuhallettu viimeistely,Mini-itx ja micro-atx
748,https://www.jimms.fi/fi/Product/Show/170082/i100pro-g-silver/jonsplus-i100-pro-ikkunallinen-mini-itx-kotelo-hopea,94.9,I100 pro,Jonsplus,CHASSIS_323938-ig800gg.jpg,https://ic.jimms.fi/product/3/1/323938-ig800gg.jpg,Mini-itx/mini-stx,194 x 307 x 435 mm (ei sisällä kotelon jalkoja),"3,0 mm alumiiniseospaneeli, jossa hiekkapuhallettu viimeistely","Itx, mini-dtx (170 x 203mm); huom! mikäli käytät dtx-emolevyä ja asennat näytönohjaimen vertikaalisesti, tulee sinun hankkia erikseen pidempi pci-e -kaapeli (pituus yli 228mm)"
749,https://www.jimms.fi/fi/Product/Show/33832/sst-gd04b-usb-3-0/silverstone-grandia-gd04b-usb3-0-htpc-kotelo-micro-atx-usta,119.9,Grandia gd04b usb3.0 htpc-kotelo,SilverStone,CHASSIS_27323-ig800gg.jpg,https://ic.jimms.fi/product/2/6/27323-ig800gg.jpg,Atx htpc- ja pöytäkotelot,,Koko 440  x 150 x 323mm: väri musta,"Micro-atx, mini-dtx, mini-itx: materiaali alumiini etupaneeli, runko secc-terästä"
750,https://www.jimms.fi/fi/Product/Show/193769/bgw50/be-quiet-dark-base-pro-901-ikkunallinen-tornikotelo-musta,389.9,Dark base pro 901,be quiet!,CHASSIS_447987-ig800gg.jpg,https://ic.jimms.fi/product/8/2/447987-ig800gg.jpg,Argb - 5v,,Musta,E-atx / xl-atx / atx / m-atx / mini-atx
751,https://www.jimms.fi/fi/Product/Show/121327/0r200036/raijintek-styx-classic-matx-kotelo-hopea,89.9,Styx classic,Raijintek,CHASSIS_141257-ig800gg.jpg,https://ic.jimms.fi/product/5/2/141257-ig800gg.jpg,Tasainen,210 x 360 x 335 mm,Hopea,Micro atx / mini-itx
752,https://www.jimms.fi/fi/Product/Show/187171/ph-ec500ga_bbk01/phanteks-eclipse-g500a-performance-ikkunallinen-miditornikotelo-musta,169.9,Eclipse g500a performance,Phanteks,CHASSIS_415610-ig800gg.jpg,https://ic.jimms.fi/product/1/9/415610-ig800gg.jpg,Atx midi- ja mini-tornikotelot,500 x 240 x 515 mm,,"Atx, micro-atx, mini-itx, e-atx (enintään 280 mm leveä)"
753,https://www.jimms.fi/fi/Product/Show/186336/90dc0090-b09000/asus-tuf-gaming-gt502-ikkunallinen-miditornikotelo-musta,229,Tuf gaming gt502,Asus,CHASSIS_409356-ig800gg.jpg,https://ic.jimms.fi/product/5/3/409356-ig800gg.jpg,Atx midi- ja mini-tornikotelot,285 x 450 x 446 mm,,"Atx, micro-atx, mini-itx"
754,https://www.jimms.fi/fi/Product/Show/149077/a-nuc43-m1b/akasa-plato-x8-tuulettimeton-nuc-kotelo-musta,119,Plato x8,Akasa,CHASSIS_232006-ig800gg.jpg,https://ic.jimms.fi/product/0/3/232006-ig800gg.jpg,"Ucff 4"" x 4""","248 x 240 x 38,5 mm",,Intel nuc board (kit): nuc8i7beh / nuc8i5bek / nuc8i5beh / nuc8i3bek / nuc8i3beh
755,https://www.jimms.fi/fi/Product/Show/95172/sst-pt13b/silverstone-sst-pt13b-ohut-mini-itx-kotelo-musta,59,Sst-pt13b ohut mini-itx kotelo,SilverStone,CHASSIS_98987-ig800gg.jpg,https://ic.jimms.fi/product/8/2/98987-ig800gg.jpg,Mini-itx/mini-stx,"186 x 42 x 181 mm, paino 535 g",Musta,Ohut mitx
756,https://www.jimms.fi/fi/Product/Show/194596/r-ch560-bkape4d-g-1/deepcool-ch560-digital-ikkunallinen-miditornikotelo-musta,124.9,Ch560 digital,DeepCool,CHASSIS_453412-ig800gg.jpg,https://ic.jimms.fi/product/1/7/453412-ig800gg.jpg,Atx midi- ja mini-tornikotelot,458 x 230 x 471 mm,,Mini-itx / micro-atx / atx / e-atx
757,https://www.jimms.fi/fi/Product/Show/171901/accm-pb24033-11/aerocool-graphite-v2-ikkunallinen-miditornikotelo-musta,83.9,Graphite v2,Aerocool,CHASSIS_333887-ig800gg.jpg,https://ic.jimms.fi/product/8/2/333887-ig800gg.jpg,Miditorni,230 x 460 x 406 mm,Musta,Atx / micro-atx / mini-itx
758,https://www.jimms.fi/fi/Product/Show/180602/0-761345-80081-5/antec-df800-flux-ikkunallinen-miditornikotelo-musta,132,Df800 flux,Antec,CHASSIS_378197-ig800gg.jpg,https://ic.jimms.fi/product/9/2/378197-ig800gg.jpg,Miditorni,479 x 220 x 488 mm,,"Atx, micro-atx, mini-itx"
759,https://www.jimms.fi/fi/Product/Show/163490/citadel-mesh-rgb/kolink-citadel-mesh-rgb-ikkunallinen-matx-kotelo-musta,66.9,Citadel mesh rgb,Kolink,CHASSIS_291772-ig800gg.jpg,https://ic.jimms.fi/product/7/7/291772-ig800gg.jpg,Matx,400 x 230 x 375 mm,Musta,M-atx / itx
760,https://www.jimms.fi/fi/Product/Show/171098/sst-rm23-502/silverstone-rm23-502-rakkiasennettava-serverikotelo-2u-musta-harmaa,179.9,Rm23-502,SilverStone,CHASSIS_329223-ig800gg.jpg,https://ic.jimms.fi/product/2/6/329223-ig800gg.jpg,2u,,,"Atx (12"" x 9,6""), micro-atx (9,6"" 9,6""), mini-itx (6,7"" x 6,7"")"
761,https://www.jimms.fi/fi/Product/Show/187730/ey2a002/endorfy-ventum-200-air-ikkunallinen-miditornikotelo-musta,64.9,Ventum 200 air,Endorfy,CHASSIS_417146-ig800gg.jpg,https://ic.jimms.fi/product/4/3/417146-ig800gg.jpg,Pc-kotelo,440 x 216 x 373 mm,,Atx / microatx / itx
762,https://www.jimms.fi/fi/Product/Show/182568/ssu-mesh-s-fm-bu-pci4/ssupd-meshroom-s-mini-itx-kotelo-fossil-gray,188.9,Meshroom s,Ssupd,CHASSIS_399500-ig800gg.jpg,https://ic.jimms.fi/product/0/9/399500-ig800gg.jpg,"Mini dtx, mini itx",247 x 167 x 362 mm,,Atx / matx / itx
763,https://www.jimms.fi/fi/Product/Show/170887/mcm-h500p-mgnn-s11/cooler-master-mastercase-h500p-mesh-argb-ikkunallinen-miditornikotelo-gun-metal-grey,196,Mastercase h500p mesh argb,Cooler Master,CHASSIS_327975-ig800gg.jpg,https://ic.jimms.fi/product/7/4/327975-ig800gg.jpg,Atx midi- ja mini-tornikotelot,544 x 242 x 542 mm,Gun metal grey,"Mini itx, micro atx, atx, e-atx (maks. 12"" x 10,7"", rajoittaa kaapelinhallintaominaisuuksia)"
764,https://www.jimms.fi/fi/Product/Show/191340/d31-std-black/jonsbo-d31-black-ikkunallinen-matx-kotelo-musta,59.9,D31 black,Jonsbo,CHASSIS_434891-ig800gg.jpg,https://ic.jimms.fi/product/9/8/434891-ig800gg.jpg,Matx,205 x 363 x 452 mm,,Itx / dtx / m-atx
765,https://www.jimms.fi/fi/Product/Show/196375/88887304/inter-tech-ipc-4u-40255-rakkiasennettava-serverikotelo-4u-musta-harmaa,156.9,Ipc 4u-40255,Inter-Tech,CHASSIS_463440-ig800gg.jpg,https://ic.jimms.fi/product/4/9/463440-ig800gg.jpg,"Mini itx, matx, μatx, atx, ssi ceb, ssi eeb, eatx","177,8 x 485 x 595 mm",,
766,https://www.jimms.fi/fi/Product/Show/183180/accm-pb29013-11/aerocool-prism-v1-ikkunallinen-miditornikotelo-musta,68.9,Prism v1,Aerocool,CHASSIS_392904-ig800gg.jpg,https://ic.jimms.fi/product/0/5/392904-ig800gg.jpg,Miditorni,"216,7 x 477 x 403 mm",Musta,Atx / micro atx / mini-itx
767,https://www.jimms.fi/fi/Product/Show/177115/sst-rm41-506/silverstone-rm41-506-rakkiasennettava-serverikotelo-4u-musta-harmaa,219.9,Rm41-506,SilverStone,CHASSIS_360783-ig800gg.jpg,https://ic.jimms.fi/product/8/6/360783-ig800gg.jpg,4u,430 x 176 x 446 mm,,"Ceb (12"" x 10.5""), atx (12"" x 9.6""), micro atx (9.6"" x 9.6""), mini-itx (6.7"" x 6.7"")"
768,https://www.jimms.fi/fi/Product/Show/165432/accm-pv27013-11/aerocool-hive-frgb-tempered-glass-edition-v3-ikkunallinen-miditornikotelo-musta,49.9,Hive frgb - tempered glass edition (v3),Aerocool,CHASSIS_301005-ig800gg.jpg,https://ic.jimms.fi/product/0/4/301005-ig800gg.jpg,Miditorni,206 x 457 x 380 mm (kokonaismitat),Musta,Atx / micro atx / mini-itx
769,https://www.jimms.fi/fi/Product/Show/168884/v9-silver/jonsbo-v9-silver-ikkunallinen-matx-kotelo-hopea,73.9,V9 silver,Jonsbo,CHASSIS_318369-ig800gg.jpg,https://ic.jimms.fi/product/6/0/318369-ig800gg.jpg,Matx,165 x 337 x 317 mm,Hopea,Itx / m-atx
770,https://www.jimms.fi/fi/Product/Show/184575/0-761345-81077-7/antec-dp503-ikkunallinen-miditornipelikotelo-musta,124.9,Dp503,Antec,CHASSIS_399705-ig800gg.jpg,https://ic.jimms.fi/product/0/4/399705-ig800gg.jpg,Miditorni,483 x 220 x 492 mm,,"E-atx, atx, micro-atx, itx"
771,https://www.jimms.fi/fi/Product/Show/183364/fd-c-por1a-06/fractal-design-pop-air-rgb-black-tg-clear-tint-ikkunallinen-tornikotelo-musta,103.9,Pop air rgb black - tg clear tint,Fractal Design,CHASSIS_437417-ig800gg.jpg,https://ic.jimms.fi/product/1/2/437417-ig800gg.jpg,Atx midi- ja mini-tornikotelot,"473,5 x 215 x 454 mm",,Atx / matx / mini itx
772,https://www.jimms.fi/fi/Product/Show/162350/u3-black/jonsbo-u3-black-matx-kotelo-musta,79.9,U3 black,Jonsbo,CHASSIS_286319-ig800gg.jpg,https://ic.jimms.fi/product/1/0/286319-ig800gg.jpg,Matx,208 x 270 x 372 mm,Musta,Matx / itx (245 x 245 mm)
773,https://www.jimms.fi/fi/Product/Show/191603/ph-nv723tg_dbk01/phanteks-nv7-d-rgb-ikkunallinen-tornikotelo-satin-black,199.9,Nv7 d-rgb,Phanteks,CHASSIS_437248-ig800gg.jpg,https://ic.jimms.fi/product/4/1/437248-ig800gg.jpg,Täystorni,532 x 253 x 586 mm,,"Atx, micro-atx, mini-itx, ssi-ceb, e-atx (enintään 277 mm leveä)"
774,https://www.jimms.fi/fi/Product/Show/165581/o11d-mini-w/lian-li-o11-dynamic-mini-ikkunallinen-mini-itx-atx-kotelo-valkoinen,109.9,O11 dynamic mini,Lian Li,CHASSIS_311374-ig800gg.jpg,https://ic.jimms.fi/product/7/5/311374-ig800gg.jpg,Mini-itx/mini-stx,"420 x 269,5 x 380 mm",Valkoinen,Atx / micro-atx / mini-itx
775,https://www.jimms.fi/fi/Product/Show/175949/accm-pb27033-11/aerocool-gladiator-duo-ikkunallinen-miditornikotelo-musta,83.9,Gladiator duo,Aerocool,CHASSIS_353993-ig800gg.jpg,https://ic.jimms.fi/product/9/6/353993-ig800gg.jpg,Miditorni,210 x 519 x 404 mm,Musta,Atx / micro atx / mini-itx
776,https://www.jimms.fi/fi/Product/Show/183279/accm-pv39112-11/aerocool-skyline-argb-v2-ikkunallinen-miditornikotelo-musta,64.9,Skyline argb v2,Aerocool,CHASSIS_393376-ig800gg.jpg,https://ic.jimms.fi/product/7/3/393376-ig800gg.jpg,Miditorni,196 x 464 x 441 mm (kokonaismitat),Musta,Atx / micro atx / mini-itx
777,https://www.jimms.fi/fi/Product/Show/197086/90dc00f4-b39000/asus-rog-hyperion-gr701-eva-02-edition-ikkunallinen-tornikotelo-punainen-musta,549.9,Rog hyperion gr701 - eva-02 edition,Asus,CHASSIS_467612-ig800gg.jpg,https://ic.jimms.fi/product/1/7/467612-ig800gg.jpg,Atx full-tornikotelot,268 x 639 x 659 mm,,"Eatx (12"" x 10,9""); atx; micro-atx; mini-itx"
778,https://www.jimms.fi/fi/Product/Show/194026/ca-1y2-00m6wn-00/thermaltake-ceres-300-tg-argb-snow-ikkunallinen-miditornikotelo-valkoinen,139.9,Ceres 300 tg argb snow,Thermaltake,CHASSIS_449606-ig800gg.jpg,https://ic.jimms.fi/product/0/3/449606-ig800gg.jpg,Miditorni,475 x 245 x 463 mm,Valkoinen,"Mini itx, micro atx, atx, e-atx"
779,https://www.jimms.fi/fi/Product/Show/193498/o11dexl-w/lian-li-o11-dynamic-evo-xl-ikkunallinen-tornikotelo-valkoinen,254.9,O11 dynamic evo xl,Lian Li,CHASSIS_456215-ig800gg.jpg,https://ic.jimms.fi/product/1/4/456215-ig800gg.jpg,Tornikotelo,"522 x 304 x 531,9 mm",Valkoinen,E-atx (alle 280 mm) / atx / micro-atx / mini-itx
780,https://www.jimms.fi/fi/Product/Show/172967/cc-9011218-ww/corsair-7000d-airflow-ikkunallinen-taystornikotelo-musta,349,7000d airflow,Corsair,CHASSIS_339245-ig800gg.jpg,https://ic.jimms.fi/product/4/4/339245-ig800gg.jpg,Atx full-tornikotelot,550 x 248 x 600 mm,,"Mini-itx, micro-atx, atx, e-atx (305 x 277 mm)"
781,https://www.jimms.fi/fi/Product/Show/115403/bg007/be-quiet-silent-base-600-atx-kotelo-hopea,142,Silent base 600 atx-kotelo,be quiet!,CHASSIS_128048-ig800gg.jpg,https://ic.jimms.fi/product/4/1/128048-ig800gg.jpg,Atx midi- ja mini-tornikotelot,495 x 230 x 493 mm,Hopea,"Atx, micro-atx, mini-itx"
782,https://www.jimms.fi/fi/Product/Show/190455/cc-9011242-ww/corsair-icue-5000d-rgb-airflow-ikkunallinen-miditornikotelo-musta,259.9,Icue 5000d rgb airflow,Corsair,CHASSIS_429792-ig800gg.jpg,https://ic.jimms.fi/product/9/7/429792-ig800gg.jpg,Miditorni,520 x 520 x 245 mm,Musta,Atx
783,https://www.jimms.fi/fi/Product/Show/170707/0r20b00211/raijintek-pan-slim-mini-itx-kotelo-hopea,209,Pan slim,Raijintek,CHASSIS_326972-ig800gg.jpg,https://ic.jimms.fi/product/7/7/326972-ig800gg.jpg,Mini-itx/mini-stx,590 x 348 x 155 mm,Hopea,Mini-itx
784,https://www.jimms.fi/fi/Product/Show/179267/ph-es518xtg_dmw01/phanteks-enthoo-evolv-x-ikkunallinen-miditornikotelo-mattavalkoinen,269.9,Enthoo evolv x,Phanteks,CHASSIS_371331-ig800gg.jpg,https://ic.jimms.fi/product/3/8/371331-ig800gg.jpg,Atx midi- ja mini-tornikotelot,240 x 520 x 520 mm,,"E-atx (maks. 280mm leveä), atx, micro-atx, mini itx"
785,https://www.jimms.fi/fi/Product/Show/189141/cs-hyte-y40-br/hyte-y40-red-ikkunallinen-miditornikotelo-musta-punainen,179.9,Y40 red,Hyte,CHASSIS_424049-ig800gg.jpg,https://ic.jimms.fi/product/4/0/424049-ig800gg.jpg,Atx-miditorni,439 x 240 x 472 mm,,"Itx, matx, atx"
786,https://www.jimms.fi/fi/Product/Show/124712/st-fc5b-opt-alpha/streacom-fc5-alpha-tuulettimeton-atx-kotelo-optisella-aukolla-musta,269,Fc5 alpha,Streacom,CHASSIS_149699-ig800gg.jpg,https://ic.jimms.fi/product/9/0/149699-ig800gg.jpg,Atx htpc- ja pöytäkotelot,435 x 325 x 60 mm (sisältää jalat) (,Musta - hiekkapuhallettu viimeistely,"Mini-itx, micro-atx ja atx"
787,https://www.jimms.fi/fi/Product/Show/124699/st-fc10s-opt-alpha/streacom-fc10-alpha-tuulettimeton-atx-kotelo-optisella-aukolla-hopea,319,Fc10 alpha,Streacom,CHASSIS_149668-ig800gg.jpg,https://ic.jimms.fi/product/6/1/149668-ig800gg.jpg,Atx htpc- ja pöytäkotelot,435 x 319 x 100 mm (sisältää jalat),Hopea - hiekkapuhallettu viimeistely,"Mini-itx, micro-atx ja atx"
788,https://www.jimms.fi/fi/Product/Show/129917/a-nuc37-m1b/akasa-plato-x7-ucff-kotelo-musta,84.9,Plato x7,Akasa,CHASSIS_165126-ig800gg.jpg,https://ic.jimms.fi/product/2/3/165126-ig800gg.jpg,Nuc,,,"Ucff 4"" x 4"", intel nuc 7. sukupolvi"
789,https://www.jimms.fi/fi/Product/Show/194016/cm-h71fb-r1/nzxt-h7-flow-rgb-ikkunallinen-miditornikotelo-musta,179.9,H7 flow rgb,NZXT,CHASSIS_449548-ig800gg.jpg,https://ic.jimms.fi/product/4/1/449548-ig800gg.jpg,Atx midi- ja mini-tornikotelot,,,"Mini-itx, micro-atx, atx, eatx (enintään 272 mm)"
790,https://www.jimms.fi/fi/Product/Show/185190/r-ch510-bknse1-g-1/deepcool-ch510-mesh-digital-ikkunallinen-miditornikotelo-musta,104.9,Ch510 mesh digital,DeepCool,CHASSIS_402984-ig800gg.jpg,https://ic.jimms.fi/product/8/5/402984-ig800gg.jpg,Atx midi- ja mini-tornikotelot,455 x 230 x 470 mm,,Mini-itx / micro-atx / atx / e-atx
791,https://www.jimms.fi/fi/Product/Show/83974/sst-sg05w-lite-usb-3-0/silverstone-mini-itx-kotelo-sst-sg05w-lite-usb3-0-sugo-valkoinen,62.9,Mini-itx-kotelo,SilverStone,CHASSIS_83880-ig800gg.jpg,https://ic.jimms.fi/product/8/9/83880-ig800gg.jpg,Mini-itx/mini-stx,,"Väri valkoinen:laitepaikat 1 x slim optical, 1 x 3.5"", 1 x 2.5""","Mini-itx, mini-dtx:paikka"
792,https://www.jimms.fi/fi/Product/Show/162633/fd-c-def7c-01/fractal-design-define-7-compact-black-solid-miditornikotelo-musta,140.9,Define 7 compact - black solid -miditornikotelo,Fractal Design,CHASSIS_287549-ig800gg.jpg,https://ic.jimms.fi/product/4/0/287549-ig800gg.jpg,Atx midi- ja mini-tornikotelot,427 x 210 x 474 mm,,Atx / matx / mitx
793,https://www.jimms.fi/fi/Product/Show/151584/sst-rvz03w-argb/silverstone-rvz03-argb-raven-mini-itx-kotelo-valkoinen,139.9,Rvz03-argb raven,SilverStone,CHASSIS_243251-ig800gg.jpg,https://ic.jimms.fi/product/5/8/243251-ig800gg.jpg,Mini-itx/mini-stx,,,"Mini-dtx, mini-itx"
794,https://www.jimms.fi/fi/Product/Show/186905/ca-1g4-00m1wn-09/thermaltake-core-p3-tg-pro-ikkunallinen-miditornikotelo-avoin-kehys-musta,189.9,Core p3 tg pro,Thermaltake,CHASSIS_412194-ig800gg.jpg,https://ic.jimms.fi/product/9/5/412194-ig800gg.jpg,Miditorni,535 x 268 x 500 mm,Musta,Mini itx / micro atx / atx / e-atx
795,https://www.jimms.fi/fi/Product/Show/184164/fd-c-foc2a-01/fractal-design-focus-2-black-tg-clear-tint-ikkunallinen-tornikotelo-musta,88.9,Focus 2 black - tg clear tint,Fractal Design,CHASSIS_397811-ig800gg.jpg,https://ic.jimms.fi/product/1/8/397811-ig800gg.jpg,Atx midi- ja mini-tornikotelot,"471,5 x 215 x 450,5 mm",,Atx / matx / mini itx
796,https://www.jimms.fi/fi/Product/Show/124716/st-fc8s-opt-alpha/streacom-fc8-alpha-tuulettimeton-mini-itx-kotelo-optisella-aukolla-hopea,156.9,Fc8 alpha,Streacom,CHASSIS_149711-ig800gg.jpg,https://ic.jimms.fi/product/1/8/149711-ig800gg.jpg,Mini-itx/mini-stx,,,Mini-itx
797,https://www.jimms.fi/fi/Product/Show/164672/cc-9011201-ww/corsair-4000d-airflow-ikkunallinen-miditornikotelo-valkoinen,99.9,4000d airflow,Corsair,CHASSIS_296902-ig800gg.jpg,https://ic.jimms.fi/product/0/7/296902-ig800gg.jpg,Atx midi- ja mini-tornikotelot,453 x 230 x 466 mm,,"Mini-itx, micro-atx, atx, e-atx (305 x 277 mm)"
